Review Text,Rating
"great hotel husband stayed grand marina nights hotel planned stay cancelled room day left, turned blessing disguise, paid bit extra booked premium room arrived like suite bigger better facilities rooms price experience separate seating areas huge bed big marble bathroom separate dressing area balcony, real value money breakfast not included, overall great hotel lovely location sea looking smaller boutique type hotel probably not large business type set-up, staff really nice helpful rooftop pool welcome drink glass cava nice touches,  ",1
"gem place stayed 4 nights early december, worried disaster considering low cost fantastic little place, union square designer stores doorstep, honestly work travel stayed hotels location place just ca n't beaten, n't expect luxury, facilities non-existent want nice rooms perfect location good price ca n't beat little gem, staff friendly stay extremely pleasant,  ",1
"wonderful advert paris wonderful introduction paris, booked hotel browsing brochures apprehensive things, no need worried- hotel superb.we booked 4 night stay celebrate wife 60th birthday thrilled room service staff, breathtaking views terrace room, staff helpful explaining bus metro services recommend travel bus stops right outside hotel goes straight louvre sights frequent service.buffet breakfast quite substanial- continent expect sink plug room fixed straight away problem.would definitely recommend stay,  ",1
"lovely hotel stay hotel wonderful, location service perfect room great, deluxe double fabulous view 433 definitely worth money, negative mention hotel offered reserve tickets academia charged 15e/person 6.50e door just did n't feel good, great,  ",1
"good value great bed terrific staff booked affinia 50 result glowing reviews website, not disappointed quibble multiple reviewers mentioned upgraded check-in, said advance wedding anniversary repeated arrived no upgrade, later learned hotel sold-out, hotel did send complimentary bottle wine, nice touch, husband ordered flowers hotel specifying type flowers wanted included arrangement gorgeous, used local florist, room extremely comfortable fantastic bed great fixtures small bathroom good water pressure wonderfully nice staff, full-length mirror takes 10 pounds btw good ego boost going door, loved cocktail hour free eurofab stylish 2nd floor lounge, did n't try 10 person continental breakfast wonder ends early 930 week 1030 weekends, food smells pervaded room opened window 3rd floor maybe n't issue higher floors, definitely price stayed 200 night,  ",1
"wonderful 10 year anniversay went secrets feb. 28- mar, 6 2004. read million reviews quite nervous going having bad experience, not happened, beautiful experience, resort beautiful people friendly accommidating, thing wrong, negative review true slowness service restaurants, did bring bug spray use not night walked beach, complaint resort little pet peeve n't cappucino 10:00, like alot earlier really no big deal, resort heart beat try new place, worrying good place, absolutely, email question,  ",1
"best city gem hotel gem city, atop nob hill excellent views makes san francisco wonderful, short walk china town financial district union square, rooms old world charm hard match, mark truly unique restaurant, breakfast buffet way overpriced consider view complaint bathrooms small.i chuckled review praised views critical hotel hilltop location,  ",1
"good hotel right town airport stayed 5 nights business, not executive floor room equipped spacious, bathroom equipped spacious good toiletries, temperature outside freezing duration stay rooms bars restaurants cosy, sit near door lobby blasted icy air, food service good expensive restaurant bar pretty soul-less, breakfast good choice chinese western food, certainly return,  ",1
"hotel krasnapolsky just returned stay hotel krasnapolsky celebrate friends 25th wedding anniversary, picked hotel central true word came train station walked straight 10 minutes, worried check read bad reviews checked 3pm no hassle queues, booked minute.com paid extra best room available n't waste money doing got standard room no view conference end hotel think got room no matter, room nothing fancy clean, did n't spend time amsterdam, complaint smell exited elevator 5 2nd floor smell corridor horrendous, luckily smell did n't filter room floor 2. breakfast dining room looked magnificent price just, really enjoyed stay 3 days definitely return amsterdam probably stay hotel area krasnapolsky know area hotels really central easy,  ",0
"not stay plan sleep 1 rooms fine service hotel terrible, arrived late no crib available 1 year old baby despite assurances phone prior arrival set room checked, ended having mattress floor not crib not ready n't accessible, took noon day come, days later party floor loud walls floor room shaking, lasted 9 pm 1 despite complaints staff volume not turned nor offered compensation unacceptable problem, beach basically nonexistent location not good, stay caribe hilton door better beach service stay condado isla verde, definitely not worth stay normandie just added undue stress vacation,  ",0
"great location great staff stayed hotel continental end january 2004. wonderful experience, location great makes easy, staff helpful friendly, breakfast nice extra, choose hotel,  ",1
"great rooms great hotel mong kok east station, prince edward station 10 mins away tsim sha tsui major tourist area 12 mins away taxi, prices quite competitive free shuttle bus hotel tsim sha tsui compensated slightly inconvenient location,  ",1
"blah, pricelined hotel 75 sunday night, beachfront nice lobby beautiful, room awful closet broken no light bathroom moved slightly better room guy desk good took caare right away, place desperately needs rooms upgraded, lot potential worst wyndham stayed, 19 day parking bummer no options like south beach,  ",0
"nice hotel bad location barcelo atenea mar great hotel, modern faces mediterranean free internet cafe close bus stop easy access inner city.we no problem whatsoever hotel little better hotel city,  ",1
"jw marriott delivers n't ask stayed jw marriott mexico city past labor day weekend girlfriend couple say highly impressed, moment stepped cab airport recieved impeccable service fine hotels fortunate stay, lowliest maintenance person chief concierge feel welcome home make personal responibilty fulfill needs, rooms bathrooms tastefully decorated comfortable, pool spa area excellent located 7th floor outdoors sweeping view chapultepec park massive mexican flag seen waving wind, truly majestic sight, best jw hotel car service, price regular taxi states personal driver disposal, drivers utilized excited impress magnificent city, basilica guadalupe america v. tigres estadio azteca car service delivered safe informative quick comfortable way travel city, jw expensive satisfying left knowing money n't wasted, highly recommend hotel looking visit mexico city,  ",1
"exceeded expectations, having stayed ritz st thomas twice looking forward visit san juan, step opinion, staff ritz wonderful, stayed club level room thoroughly enjoyed, room size average price point it__Ç_é_ tastefully decorated appointed, food good staff repeatedly extended, hotel beautifully maintained staffed, dinner newly opened blt restaurant, good better steak houses chicago price, packed appeared new place town visit, husband thought hotel property little narrow, it__Ç_é_ not large beach resorts caribbean imagine property prime, really enjoyed stay look forward returning, visit el yunque national park it__Ç_é_ beautiful worth effort,  ",1
"good location stayed hotel 2 friends october 2006. arrived late night reception staff efficient helpful, gave maps pointed major tourist attractions.room modern clean clean towels day.did not breakfast hotel thought expensive 16 euros plenty places eat nearby.had no problem operating lifts door key card.ideal location plenty bars/restaurants 10min walk anne frank house.lovely restaurant couple doors away luden recomend casa di david canal street flower market gets busy early book.be warned request early morning airport arrived luckily back-up thankfully taxi waiting requested, overall great days break definately use hotel,  ",1
"construction site hotel stayed 4 days commencing 24th feb. delay given smoking 2 single bedded room overlooking river not construction site work night lots noise, not imagine sleep hotel contain half rooms, works just yards hotel works reception, room damp air noisy, situation hotel river ideal hotels river better option, not stay,  ",0
"great location willing walk boston stayed charlesmark 6 days, hotel ideally situated middle boston walking distance walking type points room compact bed excellent shower excellent rate good room cleaned great standardpoor points staff said hello spoken not rude breakfast complete disaster turn right hotel head pourhouse best breakfasts boston charlesmark 100 date videos available watch room tv 300 channels 90 rubbish not hotels fault no tea coffee facilities roomif plan exploring boston saw kaiserchiefs avalon baseball fenway basketball fantastic indoor arene called tnb went duck tour walked freedom trail went navy yard shopped used amtrak day trip new york ate lots restaurents hotel,  ",1
"best holiday- read want resort single year month could.i loved cried left it.i wanted stay weeks hotel live there.i read reviews alot picking little things like food.the food really good think american grill- given margarita start choice amazing range food starter dessertbeach restaurant- sort way american grill looking sea large cabana.demarco__Ç_é_- posh italian good variety food.windows- buffet don__Ç_é_ need book lot choice food choose isn__Ç_é_ time different night__Ç_é_ like spanish night etc.beach party- isn__Ç_é_ restaurant night restaurants closed staff spend day preparing thursday amazing fresh meat carved home dominican stew simmering large cauldron ground entertain ment amazing.the rooms immaculate clean cleaned day high standard room presented beautifully towels swans decorated fresh flowers, mini bar gets filled day coffee needed, no need bring iron hairdryer room plenty storage entertainment room given large tv number channels different languages, room laundry bag seal following day, room service anytime like reach 30 minutes.there pools adult pool- 18s bar jacuzzi.main pool-family pool swim barside pool- too.the beach seconds away hotel stunning.it alright saying hotel missing best hotel people, caring friendly fun, staff holiday main reason like return missing just got home.thank readingnicciage-14xx,  ",1
"no car, great location, fantastic location car, ideally situated heart hollywood attached lively hollywood highlands shopping centre just 2 minutes walk metro.we large room 2 king beds overlooking city hollywood sign hardly distance view great, beds fantastic comfortable, bathroom small nicely adequate, decor rooms lovely really different large chunky wooden blinds instead curtains nice touch.very nice pool area busy, gym looked good not exactly thing, no real contact staff checked times helpful polite, restaurant nice eating places shopping centre door looked in.hollywood great 3 nights 1st 4th september perfect time, starline tours houses rich famous fancied really glad half talked definitely worth, universal metro stop away definitely worth day suppose depends floats boat.all definitely recommend great hotel fantastic location,  ",1
"paradise value money paradise value money travelled bavarro stayed ifa villas resort.the accomodation block 11 basic clean good 15 mins walk beach lovely quiet.the food loads it..6 restaurants buffet mexican international japenese book day non buffet ones booking starts 4pm advice 3.30 certain nationalities started queuing 3, pasta chef buffet great beach white sand palm trees, went tropical storm cattamaran..great entertainment..good fun food plenty cuba libre, definetely return paid 2 weeks inclusive did n't actually need spend money tips tropical storm trip,  ",1
"good deal friendly, going, week stayed fairmont major convention leave went mayflower, room mayflower half price fairmont extras including garage car, free wireless 14.95 day fairmont free continental breakfast 33 breakfast fairmont, quaint atmosphere felt like old san francisco clean neat, night returning china,  ",1
"bad experience not stay stayed week waikiki marriott horrible experience, noise terrible rooms really run, options waikiki not stay,  ",0
"loved, excellent helpful staff beautiful room, really enjoyed traditional canal house atmosphere, great breakfast, amenities want, luxurious,  ",1
"good hotel great location stayed orchard hotel days good experience, hotel right end orchard road great location simply walk long strip ensure not missed, hotel particularly popular people business encountered lot people staying hotel business purposes, pool area floor hotel prime location struggle time use pool, rooms fairly small modern newly renovated, coffee shop lobby lovely bakary attached, hotel little parade shops attached advise not exchange currency currency exchange shop attached hotel rate not good outside, nearby convienience store offers better rate exchange, subway irish pub restaurant attached little shopping mall hotel, recommend hotel looking comfortable centrally located hotel reasonably priced compared known chain hotels situated orchard road,  ",1
"excellent stayed apil 9 2004 april 26 2004 excellent, staff professional curteous, especally thumbs pablo desk, property clean rooms, yes somewhat agree room little old fashion clean comfortable, ca n't understand comments guess just ca n't satisfy, price complain, location great stay anytime,  ",1
"good hotel great location really good experience joix vivre hotels. adagio defnetly best san fransisco, great location shopping dinning bars public transportation, easy walk, big rooms friendly stuff, nice design expected price compare cliff expensive, come,  ",1
"incredible value great price expedia package, beautiful lobby nice desk staff super comfortable bed great location, sure,  ",1
"simply perfect vacation, boyfriend just returned day stay marriott not wait, suite overlooked ocean magnificent view awaken morning, highly recommend room 927, pleasure meeting managers arroyo checked exchanging emails previous weeks prior arrival thank mr arroyo, fruit platter waiting room card welcoming home, not nicer, received follow message phone desk manager just making sure things way wanted, bed comfortable, temperature room perfect, received absolute best service hotel maribel moraima desk axel jennifer swim pool bar, rafael greeted morning went beach pool set chairs towels, major hotels la isla verde appear glamorous think true puerto rico experience warm welcoming atmosphere truly relaxing vacation look no courtyard,  ",1
"wonderful place stay, family stayed embassy suites 4 nights past month wedding, definitely stay, complimentary breakfast wonderful order omelets imagine, enjoyed complimentary happy hour night outdoor swimming pool beautiful atrium/lobby japanese fish, great location,  ",1
"cheap cheerful hey not sure fuss picked hotel price got paid for.dont wrong not palace clean tidy warm honest expecting grander check little paid think again.the rooms basic livable.the location not bad free public ferry leaves central station leaves 150 metres botel cant crying, lazy arses thinks.the use mini bus collection returning home little worse wear early hours evening hassle free.there nice restaurant bar situated end quay botel docked, dont think anybody mentioned,  ",1
"nice hotel husband stayed crown plaza spring break, arrival told given room beds booked king bed, matter resolved quickly, staff helpful met requests, room large clean quiet great view, location hotel decent, overall great experience, really no complaints said elevators bit slow, stay,  ",1
"nice place nice location traveled england two-week tour spouse teens, needed relatively inexpensive place room 4. quite pleased luna simone, beds quite comfortable room small did n't bother, loved close victoria station wanted tour lots places london plus picked rental car rest trip, bathroom clean sufficient forget british n't use washcloths bring, drawback breakfast minimal choice cheaply thought especially compared later places stayed,  ",1
"great location bad hotel does not live website, dirty soilded carpets worn walls doors large amounts mold shower, staff friendly inexperienced not basic tour information taxi, complimentary breakfast pathetic better pay cafe nearby, bed hard difficult sleep on.the location ideal near leidesplein tram stop, cheapest canal house water view able, 135 euro night expected basic level not,  ",0
"exceeded expections having read reviews hotel bit concerned, experience nothing like reviewers, room spacious clean comfortable, staff friendly public areas clean well-maintained, breakfast buffet cultures tastes, granted scrambled eggs bacon little preference options, did not massage regrettably person tour group did pleased especially cost 25us, walked area felt safe, beware local pedicab drivers tried charge 200us, beijing not miss tour hutongs favorite trip getting meet locals,  ",1
"no, 1 hotel booked hotel reviews website not disappointed.the staff desk friendly helpfull.we stayed large bedroom twobathroom suite furnished high standard clean, kitchen equipped, travelling mum 81 handrails low bath ideal, complimentary buffet breakfast great didnt need eat dinner.the pool nice especially day sight seeing used it.the hotel central things near cn tower views resturant brilliant food younge st centre, lots places eat nearby.we loved toronto flat pushing wheelchair people really kind helpfull,  ",1
"great little hotel wife stayed avenue nights, say perfect, public areas immaculate room comfortable clean staff friendly breakfast buffet brilliant, asked quiet room thats got hotel, location perfect close, iwould highly recommend avenue hotel,  ",1
"great time, went dr 31-june 7th, party 12 3 families, got royal service deal loved, private checkin..they gave presidentes waited rooms centrally located restaurants ect, property 50 arrived nice, royal service pool nice restaurant gabi pool food awesome try chicken, rocked, regarding restaurants n't waste time w/the japanese, benihana home gives better performance food so-so, thai restaurant great gabi restaurant american grill, dominican mexican good, kids 6 total group enjoyed kids club, did extra stuff did n't mind extra peace quiet, loved going funpub night dance w/the kids club staff.the beach awesome, hung royal service section beach..laid beds sun bit close beach buffet restaurant, recommend property, yes pretty big variety things eat ect outweigh negative,  ",1
"nice friendly hotel nice hotel, accomodation met criteria looking clean comfortable air conditionning excellent location.generous breakfast buffet.the managers friendly family italian speak english french, parking center city not parking areas hotel make request stay 15mn street unload luggage need drive parking not sure working hotel, no problem parking mentioning parkings tight width car,  ",1
"lovely resort bring raingear visited caribe club princess 3/31/04 4/7/04, resort wonderful staff friendly kept, unfortunately rained days row evening, huge umbrella room floor drains clue, friends room flooded, activities outside rains nothing pray stops did alot, did make best swimming rain trying play outside activities, gets old spent small fortune vacation dreams, food different, not bad different, lots snacks home children, sand fleas problem 11 bites day irritating, beautiful sun shines, nightly entertainment not good leave vulger teenagers, lovely resort n't return,  ",1
"florentine feeling, beautiful hotel let feel really staying florence frescoes ceilings walls, breakfast selection fruit cereals breads sweets coffees, little beaten track young heart armed comfortable walking shoes, not best choice older crowd, told handy bus train station preferred walk, laura desk outstanding, knowing staying week changed room spacious room 3 truly added enjoyment trip,  ",1
"1st class hotel hotel 1st class people facility food meets standards area perfect business leisure travel hong kong great hotel,  ",1
"great place great price visit new orleans year stayed frenchmen twice love place, looking true feel new orleans stay small quaint like frenchmen, offer free breakfast free parking, parking little bit pain area small, courtyard nice pool rooms clean, location close mississippi end french quarter hotel close french market, room 49,  ",1
"clean hotel brilliant location friendly staff recently stayed hotel 2 nights say budget hotel room clean bit small staff friendly, location excellent close central station convenient night spots, planning hitting town weekend place try, lot worse, hearty buffet breakfast included,  ",1
"expected couples spent nights wonderful hotel second week june, instructed travel agent book hotel david having read previous reviews website, not disappointed, fact best property stayed week trip italy stayed nice hotels, staff extremely helpful directions dining suggestions major minor thing want, breakfasts great rooms large bathrooms wonderful little spread afternoon guests wine little snacks, hotel not middle florence appreciated n't want walk 10 15 minutes public transportation taxi not favorite, plenty restaurants shopping arno took great advantage, hotel close piazz michelangelo gives visitors great views city especially sunset close pitti palace boboli gardens,  ",1
"great hotel booked hotel strength tripadvisor reviews not disappointed, described hotel staff wonderful extremely helpful, room small comfortable quiet enormous difficulty getting bed morning, breakfast good continental ask toast supplement omelettes, location brilliant respect easy walking distance louvre musÄe l__Ç_©_rangerie musÄe d'orsay, huge choice restaurants close proximity truly spoilt choice.a real gem hotel highly recommend,  ",1
"pleasant stay wanted relaxing peaceful 4 night stopover en route new zealand, relaxing peaceful not words choose singapore aware, reason opted avoid hotels orchard road area marina bay quieter area.we arrived 8am morning absolutely exhausted hoped prayed pp able room aware ahd right turn away till check time 3pm, reception staff extremely accommodating said room ready hour, check slow fact wre promised room hour given free late check meant forgiven sat bar area ordered 2 soft drinks definitely not cheap, looking lifts entertaining hour long room ready, room quite typical large corporate hotel style, king size bed fridge water tea coffee safe room cases bath robes slippers decent view skyscrapers, bathroom large deep tub shower cubicle, bed extremely comfortable 18 hr flight pool area pleasant not largest loungers clean provided respite midst bustling city, ate night hai tien lo chinese restaurant 37th floor exterior lifts way, time close eyes feel knees trembling trips just enjoy views, food absolutely delicious expensive meal worth, try cod moet chandon sauce perfect, service subtle non intrusive, meal lovely experience romantic.there building work going hotel did make walking difficult walking singapore difficult given stifling heat, cheap taxis great sunday champagne brunch ritz carlton 50 head truly experience, unlimited vintage moet champagne lobster sushi 10 different types oysters roast meats ommelettes order hot food 63 different cheeses white dark chocolate souffles order numerous desserts expensive value money,  ",1
"wonderful hotel just returned trip florence italy daughter gave trip birthday gift, arrangements hotel casci n't picked nicer hotel, run family lombardi nicest warmest people, care needs meet, mrs. lombardi sweetheart, breakfasts morning just wonderful.everyone helpful answering questions making reservations, suggested wonderful restaurants, like staying home.even hotel busy street cavour got casci quiet relaxing, disposal guests helpful touch family home.it convenient duomo uffzi academia walking distance, open markets.i highly recommend hotel planning trip florence, return heartbeat,  ",1
"absolutely perfect husband stayed nights vacationing tokyo extremely happy choice, graciousness staff immediately feel warm welcome, arrived train station soon walked door bags whisked hands directed elevator floor lobby, absolutely stunning view tokyo lobby, escorted room oriented amenities room, check-in check-out process helping transportation airport etc.- efficiently competently, hotel room spacious tokyo standards breathtaking views city, large picture window, decor understated elegant, free internet access wide variety tv music programming felt like home, bathroom great shower 3 different shower options, fantastic soaking tub wall-mounted tv, little touches room nice large assortment lupicia tea scented oils room turndown service included day weather forecast yukata robes slippers bathrobes large umbrella rained frequently drawback lounge bar appears popular extremely smoky, crowded night nights visions enjoying relaxing drink gazing lights tokyo quickly dissipated unable seat, did enjoy nice glass wine tea room, aside interior design decor dining areas worth checking, felt stay amazing opportunity travel kids tokyo near future likely stay, true home away home,  ",1
"oasis amid hustle bustle having read bad reviews hotel past conclude revamped rooms hard bad experience.our room quiet spacious comfortable balcony overlooking smaller second pool fringe lush greenery, decor classy over-the-top, beds pillows linen quality, service friendly attentive helpful.the location excellent shopping mall strip starts door easy 15 mins walk away turns famous orchard st. despite close feeling quiet calm oasis none hordes traipsing door, room service prompt, buffet breakfast excellent, tiffin afternoon tea known best, coffee lounge does wonderful dinners, did n't try restaurants.the old building soul character new wing blends pretty seamlessly it.in booking dismissed generic hotels same-old same-old, wondered boutique hotels offered different visited, n't disappointed choice goodwood park hotel, roominess location vegetation serenity service handiness outshone rest,  ",1
"great hotel perfect location, husband stayed lux 11 nights 13 aug 18 aug thought great little hotel, booked junior suite view tv tower loved looking city streets night, rooms not like typical hotel lot concrete floors sinks shower counter tops large rainshower right bedroom area separated glass wall, furniture modern comfortable especially king size bed, maid service days unless request daily pay additional daily charge, definitely modern hip establishment geared younger clientele lot fun old folks like, room clean staff members looked like groomed college kids extremely friendly smiling helpful advising places good internet cafe closest bank machine, tip make sure say bank machine not atm atm just drew looks confusion, contrary said think staff lux 11 exceptional, location hotel perfect just minute walk alexanderplatz hackeschoffer hoff surrounded tons restaurants cafes shops, want stay traditional hotel transplated city world noticing difference n't stay lux 11. want stay really unique encompasses vibrancy rapidly changing eastern section berlin lux 11, great time stay lux 11 definitely stay,  ",1
"ruined vacation believe said- terrible hotel, chose reputation ignored people bad experience, no way place close 5-star property, let start beginning-1- spent extra money book room mountain garden view credited 50/day food/booze, really looking forward eating wright relaxing swim-up bar2- checked told valet parking 21/day self-park 7, chose self-parking n't minded paying 7 parking right near room- not, blocks away good hike heat.3- checked 7:30 pm room gave no windows no view no patio a/c did n't work.they moved similar room sliding glass door working a/c no garden mountain view- view shrubs, way stayed cottages- husband said felt like cave carpet stained tiles bathroom broken cracked, bed obviously hard pillow-top kept sliding bed, terrible night sleep tv does n't hbo, 5- pools- probably worst stay, pools filthy- mean really nasty, water green cloudy greasy-looking, hot went, swimming pulled hand water long black hairs wrapped not, 6- service pool bar rude, husband ordered michelob ultra girl took order disappeared 4-5 minutes came said umm lot things, michelob ultra bar inside, suppose really want, kind 5-star service, 6 charge beer did want, 7- went make reservations dinner wright closed renovations, course not posted website not informed checked in.i tell know stay, waste money time, stayed phoenician seasons true luxury resort money wasted,  ",0
"best place relaxing holidays think london bridge hotel best hotel town, friendly hotel good location, comfortable rooms tea coffee facilities, excellent breakfast fantastic atmosphere, recommend hotel doubt,  ",1
"good value hotel good value hotel not far opera strolling uphill montmartre, metro station end road plenty cafes brasseries restaurants not far away, rooms quite spacious old-fashioned decor clean comfortable,  ",1
"great airort hotel stay airport hotels certainly stay hyatt, new property notch, great rooms flat screens better bath rooms, nice bar area ok-ish restaurant great health club roof pool catch texas rays,  ",1
"disappointed just returned hong kong 1st september.the kimberley hotel convenient not hotel stay recomend, room stayed small say, bed hard, definate lack decent mirror, having stand chair.they advertise rooms city views, building advertisment means city view, stand corrected.lkaczmarek,  ",0
"great hotel great location spent night hotel mela, room nice, bathroom nice clean products h2o, package included parking breakfast restaurant door excellent, location excellent right times square, overall highly recommend,  ",1
"great time good attitude people, truth vacation make, expecting perfect time surely disappointed, positive attitude enjoy relax not disappointed, spent 12 nights resort week june week july, 6 total 2 60 2 30 2 pre-teen boys, simply relaxing vacation taken, resort grounds emaculate hotel rooms better average food comparable sandal stayed jamaica, things not perfect yes n't speak wonderful english spanish not best, mind visiting spanish-speaking country, felt not communicate language barrier tried best tried communicated wonderfully, buffets not best especially 12 days, choice evening meal second none all-inclusive resort, buffets buffets folks, want order menu meal not resort, compared all-inclusive resorts not bad just gets old, evening shows entertaining not wonderful, magic awesome, not recommend going bavaro local town shopping reasons merchants totally overwhelming items just outside resort property beach.the biggest complaint week stay awfully hard drinks buffets wanted meal, time sat began eat took way long wait staff bring water drink kind, problem buffets not restaurants, easily solved just self-serve pop machine water coffee stations set guests gave feedback, highlights trip massages lucia wonderful mexican italian especially italian restaurants mike coffee strike game room kids not necessarily adults incredible beach ocean water nice warm pool children spent hours everyday kid club used total 4 hours kids fun staff great incredible grounds.all fabulous resort visit highly recommend asked, beautiful country lovely beaches pools nice warm unlike resorts visited not use swim-up bar, vendor shops right hotel beach leave hotel chose not, wonderful, heartbeat,  ",1
"helpful stayed children personally did not like room complained reception happily moved deluxe room gave extra bed free-of-charge, room spacious good t.v, good tea coffee making facilities 7 different drinks, bathroom standing shower bath moisturizer soap bath foam shampoo etc.. reception friendly provided extra chair mug bed.the pool lovely slightly small jacuzzi perfect great relaxing night sky day exploring.the area good nearby funan digital life mall great place children, inside delifrance food court, hundreds technology stores basement cold storage.all greatly enjoyed stay, felt value mediocre greatly increased addition breakfast,  ",1
"does not disappoint, stayed 5 days white swan inn business trip month, plenty accomodation options san francisco thoroughly impressed previous reviews hotel decided go.i arrived bart approximately 2100 walked short distance hotel 10 minutes, clerk helpful welcoming check-in, lobby warm inviting fireplace crackled jar cookies tempting, given keys room 31 way second floor.i pleased room large warm inviting, romantic good way spouse, bed large comfortable various pillows choose, fireplace created inviting ambiance books wallpaper antique furnishings comforting.the breakfasts european distinction small pastries frittatas cereals fruit, coffee excellent, evening wine appetizers delicious elegantly displayed thoroghly satisfying, pleasant experience visit guests hotel.the hotel located bush street walking distance things san francisco, dollars spent transportation bart airport, 10 minutes walking distance shopping chinatown 30 minutes pier 39. numerous restaurants area.i impressed friendliness people san francisco, city centered arts people, liberal reputation city not completely overt me.i absolutely stay hotel hoping return near future spouse,  ",1
"krasnapolsky fine, conference held grand hotel amsterdam krasnapolsky, looking comments website bit apprehensive just fine, arrived early morning having requested non-smoking room, no non-smoking roons available recompense upgraded spacious executive room wing bit newer main section, sensitive smoke odors not bothered odor room, second floor overlooking damstraat busy street not bothered noise long kept window shut, location perfect exploring city dam square not lovely walk blocks away bustle lovely area, desk harried helpful enough.a/c adequate does not dehumidify does cool, humidity account slight musty odor time time, stay price right, certainly just fine staying opm people money,  ",1
"bomb time europe used reviews tripadvisor.com choose hotel amsterdam, previous reviews prompted choose banks mansion, phenomenal decision, hotel easily accessible public transportation short walking distance, hotel warm cozy, staff fantastic friendly, amenities impressive ca n't imagine staying, african-american coming u.s. unsure level racism somewhat apprehensive going foreign country limited language skills helpfulness attitude provided staff banks mansion completely ease enjoyed visit amsterdam immensely, highly recommend hotel, think middle-age friendly younger crowds,  ",1
"simply fantastic location really fantastic hotel stunning location just minutes walk rialto bridge, hotel modern spotlessly clean welcoming staff friendly willing help, bedroom delightful luxurious real haven warmth comfort, hotel bar great evening cocktail staff helped sort gondola ride taxi trip murano glass factories, overall highly recommended great hotel superb central location,  ",1
"loved fav hotel stayed, absolutely not say hotel, recently stayed 9 days november 2006 glad did, check instantaneous non-smoking superior room requested, lobby lovely staff eager job, room average size lovely bathroom need fingertips, razors toothbrushes forgot really helpful, toothpaste robes slippers view great location fantastic right near ginza, breakfast not free lots restaurants convenience stores nearby meet need.i lucky japanese wedding lobby felt magical, loved hotel looked took piece stationary paper replace day, hotel old world charm japanese sophistication, true reviewers say parts world north america especially learn lot hotel truly provide excellent service, truly miss hotel japan, want soon spring 2006, questions comments feel free email deuxvoix1 yahoo.comp.s, toronto canada, stayed hotels canada u.s. u.k. france carribean stand hotel fav, hotel feel rich,  ",1
"good value good location booked affinia debating different hotels booking/cancelling, disappointed room 3rd floor requested higher floor hopes avoiding street noise room quiet faced street elevators.our sink tub flowed slowly 1st day notified desk staff immediately fixed, club feature nice left luggage staff day went freshened got coffee etc. catching cab late afternoon flight, time approached staff desk doorman concierge served quickly great attitude, accomdating.rooms comfortable terrific beds tiny functional nice bathroom convenient amenities shampoo toothpaste etc. breath mints, provided airline restrictions, in-room coffee tea nice touch too.we definitely stay,  ",1
"best hotel stayed bar none, chance stay conrad miami treat hotel, service outstanding staff attentive rooms perfect imagine heaven like, try restaurant not disappointed, features outstanding views city, bar upstairs equally nice, hotel awesome workout room spa.truly best hotels better ritz carltons jw marriotts intercontinentals great hotels, rare treat,  ",1
"perfect hotel night romantic paris booked surprise night away fiance, staff exceptionally friendly helpful spoke excellent english, room spacious tasteful, great location, definitely stay,  ",1
"wonderful pre-cruise stay husband stayed nights leaving alaska cruise, hotel lovely convenient location, rooms contemporary plenty big people, king bed 19th floor, good view downtown area, unfortunately rain days seattle best, enjoyed afternoon happy hour specials ruth chris steakhouse, ate breakfast filling, definitely recommend hotel, staff friendly helpful, visit seattle loved emerald city, sure book room hotel,  ",1
"great privacy honeymoon gift loved days beach came probably backpackers staying backpacks long honeymoon motorbike.nonetheless staff nice.we furama enveloppe month money, reach sum,  ",1
"great value times square loved modern look feel room white ostrich leather benches surrounding beds, bathroom neat design to.i really appreciated pool area just fun, dj screen lights projected pool area, lots people having fun partying, bar area just corner.the breakfast good, totally want granditalia x11 espresso makers cost tons tons, anyways impressed high quality espresso maker breakfast bar highly unusual hotel,  ",1
"cool, mean, place cool, mean cool degenerate la wannabe kind way, rooms poorly lit pretentiously decorated electrical outlets hard hey needs electricity, sorry n't need shower bedroom, redeeming factor bed comfortable, not recommend hotel middle-aged business travelers,  ",0
"planning ournext trip excellence, boyfriend just returned trip excellence resort, went couple best experience imagined, beach beautiful beach seen not pebble sight, heard ocean rough able great time swimming ocean not ocean person, pool wonderful swim bar right outside room huge plus, relaxing atmosphere wonderful, staff nicest people met, working 12 hours straight smiling energy, kept entertained, food wonderful, no complaints, ate restaurants mexican ran time loved meal, picky eater, cant forget animals cute, loved parrots beautiful birds wondering resort, club/disco lot fun, entertainment dancing night b/w disco entertainment shows, expected older crowd majority 20-30, granted honeymoon none good time, def couples resort great place relaxing fun vacation, prepared pampered taken care, advantage spa beautiful loved planning vacation november year b/c miss, suggestion dont drink water, not sure water not sick, none did not ruin wonderful time, nothing,  ",1
"great hotel great trip husband went puerto rico brother girlfriend august 2006. loved, avid travelers quite data points compare, service hotel incredible half stay hosting business convention hotel clearly fully booked, man checked desk exceptionally helpful ensuring got rooms close upgrading ocean view rooms, person stood concierges spent quite time going area attractions, restaurant housekeeping staff helpful.the hotel quite nice rooms golf course restaurants beach absolutely wonderful, pretty good location car excursions fajardo did lot diving right outside el yunque forest, great time definitely westin,  ",1
